RespondentID,Celebrate,Main_dish,Main_dish_other,Main_dish_cooked,Main_dish_cooked_other,Stuffing,Stuffing_other,Cranberry_sauce,Cranberry_sauce_other,Gravy,Side_dishes_brussels,Side_dishes_carrots,Side_dishes_cauliflower,Side_dishes_corn,Side_dishes_cornbread,Side_dishes_fruit_salad,Side_dishes_green_beans,Side_dishes_mac_cheese,Side_dishes_mashed_potatoes,Side_dishes_rolls,Side_dishes_squash,Side_dishes_vegetable_salad,Side_dishes_yams,Side_dishes_other_plz_specify,Side_dishes_other,Pie_apple,Pie_buttermilk,Pie_cherry,Pie_chocolate,Pie_coconut_cream,Pie_key_lime,Pie_peach,Pie_pecan,Pie_pumpkin,Pie_sweet_potato,Pie_none,Pie_other_plz_specify,Pie_other,Desserts_apple_cobbler,Desserts_blondies,Desserts_brownies,Desserts_carrot_cake,Desserts_cheesecake,Desserts_cookies,Desserts_fudge,Desserts_ice_cream,Desserts_peach_cobberl,Desserts_none,Desserts_other_plz_specify,Desserts_other,Pray,Travel,Programs,Kids_table,Hometown_friends,Friendsgiving,Black_friday,Retail,Work_on_black_friday,Live,Age,Gender,Money,USRegion
4336761290,1,Turkey,,Other (please specify),Cooked on a Weber Charcoal Grill,Other (please specify),Family recipe,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,,,,,,,Apple,,,,,,,,,,,,,Apple cobbler,,Brownies,Carrot cake,Cheesecake,,,Ice cream,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,13,Yes,Yes,Yes,No,,Rural,45 - 59,Male,Prefer not to answer,Middle Atlantic
4336760341,1,Turkey,,Other (please specify),Grilled,Bread-based,,Homemade,,Yes,Brussel sprouts,Carrots,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,Brownies,,,,,Ice cream,,,,,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,,21 or older,No,No,No,No,,Rural,18 - 29,Female,Prefer not to answer,New England
4336760110,1,Tofurkey,,Roasted,,Bread-based,,None,,Yes,Brussel sprouts,,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,,Squash,,,,,Apple,,,,,,,Pecan,Pumpkin,,,,,Apple cobbler,,,,,,,,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,21 or older,No,No,No,No,,Suburban,18 - 29,Female,Prefer not to answer,South Atlantic
4336759353,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,,Apple,,Cherry,,,,,,Pumpkin,Sweet Potato,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,10 or younger,Yes,Yes,No,No,,Suburban,60,Male,"$25,000 to $49,999",East North Central
4336758840,1,Ham/Pork,,Baked,,Bread-based,,None,,Yes,,Carrots,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,,Cookies,,Ice cream,,,,,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,21 or older,No,No,No,No,,Urban,30 - 44,Male,"$50,000 to $74,999",Mountain
4336756589,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,Apple cobbler,,,,,,,Ice cream,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,20,No,Yes,Yes,No,,Suburban,45 - 59,Female,"$200,000 and up",Middle Atlantic
4336756075,1,Turkey,,Baked,,Bread-based,,Canned,,No,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,Cookies,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,60,Male,"$100,000 to $124,999",East North Central
4336754872,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,,,,,,,,,,,,,,,,,Pumpkin,,,,,Apple cobbler,,,,,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,No,No,,Suburban,60,Male,"$125,000 to $149,999",South Atlantic
4336754457,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,Brussel sprouts,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,Yes,No,No,,Suburban,45 - 59,Female,"$100,000 to $124,999",South Atlantic
4336754179,1,Turkey,,Baked,,Rice-based,,Homemade,,Yes,,,,,,,,,Mashed potatoes,,,,,,,,,,,,,,,Pumpkin,,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,No,No,No,,Suburban,60,Male,"$100,000 to $124,999",South Atlantic
4336752791,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,Brussel sprouts,,Cauliflower,,,,,,,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,,,,,Other (please specify),rhubarb strawberry,,,,,,,,Ice cream,,,,,No,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,No,,Suburban,60,Male,"$200,000 and up",Middle Atlantic
4336752314,1,Ham/Pork,,Baked,,Bread-based,,None,,No,,,,Corn,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,Pumpkin,,,,,,,,Carrot cake,,,,,,,,,No,Thanksgiving is local--it will take place in the town I live in,,10 or younger,Yes,Yes,No,No,,Suburban,45 - 59,Male,"$100,000 to $124,999",West North Central
4336752112,1,Other (please specify),No predictable main dish,Other (please specify),Varies,None,,Canned,,No,,,,Corn,,,,,Mashed potatoes,,,Vegetable salad,,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,No,No,No,,Urban,60,Female,"$75,000 to $99,999",West North Central
4336749249,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,Carrots,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,,Other (please specify),green salad,,,,,,,,Pecan,Pumpkin,,,Other (please specify),apricot,,,,,,,,,,,Other (please specify),pies,No,Thanksgiving is happening at my home--I won't travel at all,,11,No,Yes,No,No,,Rural,45 - 59,Female,"$150,000 to $174,999",New England
4336748097,1,Turkey,,Baked,,Rice-based,,Canned,,Yes,,Carrots,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,,,,,,,Apple,,,Chocolate,,,,,Pumpkin,,,,,Apple cobbler,,Brownies,Carrot cake,,Cookies,,,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,No,,Suburban,30 - 44,Male,Prefer not to answer,South Atlantic
4336747306,1,Turkey,,Baked,,Bread-based,,None,,Yes,,Carrots,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,,,,Apple,,Cherry,,,,,,Pumpkin,,,,,,,,,Cheesecake,,,,,,,,No,,,,,,,,,,,,,
4336746217,1,Turkey,,Roasted,,Bread-based,,Canned,,No,,,,,,,,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,21 or older,No,No,No,No,,Urban,45 - 59,Male,"$0 to $9,999",Middle Atlantic
4336746110,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,Cherry,,,,,,Pumpkin,,,,,,,,Carrot cake,,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,Yes,No,,Suburban,45 - 59,Female,"$25,000 to $49,999",East South Central
4336746002,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,Fruit salad,,Macaroni and cheese,,Rolls/biscuits,,,Yams/sweet potato casserole,Other (please specify),Broccoli casserole,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,Cheesecake,,,,,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,Yes,No,,Suburban,60,Female,"$10,000 to $24,999",West South Central
4336745373,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,Sweet Potato,,,,Apple cobbler,,,Carrot cake,Cheesecake,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,12,No,No,Yes,No,,Urban,60,Female,"$25,000 to $49,999",South Atlantic
4336744632,1,Turkey,,Baked,,None,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,,,,,,,,,,Pumpkin,,,,,,,,,,Cookies,,,,,,,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,10 or younger,No,No,No,No,,Urban,60,Male,"$50,000 to $74,999",Middle Atlantic
4336743563,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,10 or younger,No,No,No,No,,Suburban,60,Male,"$100,000 to $124,999",East North Central
4336738591,1,Turducken,,Roasted,,None,,None,,No,,,,,,,Green beans/green bean casserole,,,,,,,,,,,Cherry,,,,,,,,,,,,,,,,,,,,None,,,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,17,Yes,Yes,Yes,No,,Rural,30 - 44,Male,Prefer not to answer,Middle Atlantic
4336738214,1,Turkey,,Fried,,Bread-based,,Canned,,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,,,,,Yams/sweet potato casserole,,,,,,,Coconut cream,,,Pecan,,Sweet Potato,,,,,,,,Cheesecake,,,Ice cream,Peach cobbler,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,Yes,No,No,No,,Suburban,45 - 59,Male,"$125,000 to $149,999",South Atlantic
4336737271,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336736562,1,Tofurkey,,Baked,,Bread-based,,None,,Yes,Brussel sprouts,,,,Cornbread,,,,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,,,None,,,,,,,Cheesecake,,,,,,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Rural,45 - 59,Female,"$175,000 to $199,999",Middle Atlantic
4336733948,1,Ham/Pork,,I don't know,,Bread-based,,Canned,,No,Brussel sprouts,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,Cherry,,,,,Pecan,,,,,,,,,,,,,,,None,,,No,Thanksgiving is local--it will take place in the town I live in,,21 or older,No,No,No,No,,Urban,45 - 59,Male,"$75,000 to $99,999",Pacific
4336731531,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,,,,,,,,,,Pumpkin,,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,15,No,No,Yes,No,,Rural,45 - 59,Male,"$100,000 to $124,999",East North Central
4336728581,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,Cheesecake,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,Yes,No,Yes,No,,Rural,60,Female,Prefer not to answer,East South Central
4336728147,1,Turkey,,Baked,,Bread-based,,None,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,16,No,No,Yes,No,,Rural,30 - 44,Female,Prefer not to answer,West North Central
4336727141,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,Chocolate,,,,,,,,Other (please specify),banana cream,,,,,Cheesecake,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,60,Male,"$75,000 to $99,999",South Atlantic
4336726910,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,
4336726144,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,Other (please specify),Fish,Apple,,Cherry,,,,,,Pumpkin,,,Other (please specify),German chocolate pecan,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,No,No,,Suburban,45 - 59,Male,"$125,000 to $149,999",South Atlantic
4336725284,1,Turkey,,Roasted,,Bread-based,,None,,Yes,,Carrots,,,,,,,Mashed potatoes,,,,,,,Apple,,,,,,,,,,,,,,,,Carrot cake,,,,,,,,,No,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,No,,Urban,60,Male,"$75,000 to $99,999",New England
4336722668,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,Cherry,,,,,Pecan,Pumpkin,Sweet Potato,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,Yes,Yes,Yes,Rural,30 - 44,Female,"$25,000 to $49,999",South Atlantic
4336722051,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,Cheesecake,,,,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,No,Yes,No,,Urban,60,Female,"$50,000 to $74,999",East North Central
4336721418,1,Turkey,,Baked,,Other (please specify),Gluten free bread based,None,,Yes,,,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,Cherry,,,,,Pecan,Pumpkin,,,,,,,,,,Cookies,,Ice cream,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,13,No,No,No,No,,Suburban,45 - 59,Female,"$125,000 to $149,999",East North Central
4336719997,1,Turkey,,Baked,,Bread-based,,None,,No,,,,Corn,Cornbread,Fruit salad,,,Mashed potatoes,,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,Sweet Potato,,,,,,Brownies,Carrot cake,Cheesecake,Cookies,,Ice cream,,,,,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,21 or older,Yes,No,No,No,,Suburban,45 - 59,Female,"$0 to $9,999",South Atlantic
4336719266,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,Brussel sprouts,,,,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,Key lime,,,Pumpkin,,,,,,,,,,,,Ice cream,,,Other (please specify),Whipped Cream for the pies,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,10 or younger,No,No,No,No,,Suburban,45 - 59,Female,"$200,000 and up",New England
4336717891,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,,,,,,,Pumpkin,,,,,Apple cobbler,,,,,,,,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,Yes,Yes,No,No,,Suburban,30 - 44,Male,"$150,000 to $174,999",Middle Atlantic
4336717466,1,Turkey,,Baked,,Bread-based,,None,,Yes,,,Cauliflower,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,,Apple,,,,,,,,,,,,,Apple cobbler,,,,,,,,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,Yes,Yes,No,Urban,60,Male,"$25,000 to $49,999",East North Central
4336717454,1,Turkey,,Roasted,,Bread-based,,None,,Yes,,,,,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,Yes,No,,Suburban,30 - 44,Female,"$125,000 to $149,999",South Atlantic
4336714289,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,Carrots,,,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,18,No,No,No,No,,Suburban,45 - 59,Male,"$125,000 to $149,999",South Atlantic
4336714072,1,Other (please specify),Venison,Other (please specify),Smoked,Bread-based,,Canned,,Yes,,,,Corn,,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,,Rolls/biscuits,,,Yams/sweet potato casserole,Other (please specify),Deviled Eggs,Apple,,,,,,,Pecan,Pumpkin,Sweet Potato,,,,,,Brownies,,,,,,,,Other (please specify),Blueberry Cream Cheese Cake,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,No,No,No,,Rural,30 - 44,Female,"$25,000 to $49,999",South Atlantic
4336713367,1,Ham/Pork,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,Cherry,,,,,,Pumpkin,,,,,,,,,,Cookies,,Ice cream,,,,,No,,,,,,,,,,,,,
4336711671,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,Apple cobbler,,Brownies,,Cheesecake,Cookies,,Ice cream,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,10 or younger,No,No,No,No,,Rural,30 - 44,Male,"$50,000 to $74,999",West North Central
4336707912,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,Macaroni and cheese,,Rolls/biscuits,Squash,,Yams/sweet potato casserole,Other (please specify),Turnip greens,,,,,,,,,,Sweet Potato,,,,,,,,,,,,,,Other (please specify),"Lemon Pound, Sour Cream Pound, Rum Cake",Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,No,,Suburban,60,Female,"$25,000 to $49,999",East South Central
4336706821,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,Sweet Potato,,,,,,,,Cheesecake,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,No,No,,Rural,45 - 59,Male,"$200,000 and up",New England
4336706204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 - 44,Female,"$75,000 to $99,999",Pacific
4336702108,1,Turkey,,I don't know,,Bread-based,,None,,Yes,,,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,No,No,Yes,No,,Rural,18 - 29,Male,"$25,000 to $49,999",South Atlantic
4336702007,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,Cookies,,Ice cream,,,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Urban,30 - 44,Male,"$150,000 to $174,999",West North Central
4336701807,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,,,Mashed potatoes,,,,,,,Apple,,,,,,,,,,,,,,,,,,,,Ice cream,,,,,No,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,15,Yes,No,No,No,,Suburban,45 - 59,Male,"$150,000 to $174,999",West South Central
4336701591,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,Cheesecake,,,,,,,,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,20,Yes,No,No,No,,Urban,60,Female,"$75,000 to $99,999",New England
4336700179,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,Carrot cake,Cheesecake,,,Ice cream,Peach cobbler,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,13,No,Yes,No,No,,Suburban,18 - 29,Female,"$25,000 to $49,999",South Atlantic
4336699442,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,Carrots,,,,,,,,,,Vegetable salad,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,60,Female,"$150,000 to $174,999",Pacific
4336699080,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,,,,Yams/sweet potato casserole,,,Apple,,,,,,,,,,,,,Apple cobbler,,,,,,,Ice cream,,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,No,No,No,,Suburban,60,Male,"$100,000 to $124,999",Middle Atlantic
4336698057,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,Sweet Potato,,,,,,,,,,,,,None,,,No,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,No,,Suburban,60,Male,"$150,000 to $174,999",South Atlantic
4336697274,1,Turkey,,Baked,,Bread-based,,None,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,,,,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,45 - 59,Female,"$150,000 to $174,999",West North Central
4336696561,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,Brussel sprouts,Carrots,Cauliflower,,,,,,Mashed potatoes,Rolls/biscuits,Squash,,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,Cookies,,,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,10 or younger,No,No,No,No,,Suburban,18 - 29,Female,"$10,000 to $24,999",New England
4336692873,1,Tofurkey,,Baked,,None,,Homemade,,No,Brussel sprouts,Carrots,,,,,,,Mashed potatoes,,Squash,,,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,Ice cream,,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,Yes,No,,Suburban,60,Female,"$25,000 to $49,999",Middle Atlantic
4336692199,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,Carrots,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,No,No,,Suburban,60,Male,"$100,000 to $124,999",East North Central
